date,Food,Housing,Transport,Health,Recreation,Misc,Headline
2020-12-01,-1.3422818791946178,0.6487488415199083,1.8800358102059045,1.1722272317403082,2.488479262672816,0.6692160611854625,0.8294930875575979
2021-01-01,-0.6717850287907945,0.6481481481481532,2.2421524663677195,1.2544802867383575,2.4907749077490715,0.4761904761904745,0.9233610341643494
2021-02-01,-0.5747126436781658,0.7407407407407307,2.589285714285716,0.4460303300624524,2.113970588235281,0.18993352326686086,0.7366482504604255
2021-03-01,-1.4340344168260022,0.8333333333333304,3.859964093357271,0.2666666666666595,2.203856749311295,0.18939393939394478,1.0128913443830712
2021-04-01,-0.47892720306513814,1.7560073937153309,5.0269299820466795,1.6014234875444844,0.6398537477148025,0.5725190839694694,1.6574585635359185
2021-05-01,-1.333333333333342,1.846722068328721,6.4369900271985525,2.795311091073027,2.0146520146520075,1.0486177311725298,2.20994475138121
2021-06-01,-0.5747126436781658,1.9372693726937174,7.400722021660644,1.5957446808510634,2.100456621004554,1.1428571428571566,2.389705882352944
2021-07-01,-0.6724303554274669,1.9337016574585641,7.925200356188777,0.9657594381035972,0.6323396567299078,0.952380952380949,2.0146520146520075
2021-08-01,0.38387715930900956,1.9319227230910618,8.105726872246688,1.4121800529567574,2.268602540834852,1.141769743101806,3.0330882352941124
2021-09-01,0.8695652173912993,2.0220588235294157,8.429458740017747,1.3239187996469504,2.6268115942028825,1.0456273764258395,2.930402930402942
2021-10-01,1.352657004830915,3.785780240073877,10.02661934338953,1.327433628318575,2.3550724637681153,1.4245014245014342,3.8461538461538547
2021-11-01,2.516940948693125,3.8745387453874347,12.578055307760927,1.507092198581561,3.2520325203251987,1.520912547528508,4.582951420714942
2021-12-01,4.231292517006802,3.958563535911619,12.159929701230233,2.360071301247779,3.051258992805761,1.6438746438746543,4.828153564899451
2022-01-01,4.347826086956519,4.1398344066237325,11.578947368421044,2.123893805309729,2.880288028802891,1.611374407582944,4.849039341262573
2022-02-01,5.009633911368017,4.2279411764706065,11.749347258485642,2.5754884547069423,4.680468046804687,1.7061611374407537,5.484460694698345
2022-03-01,6.013579049466533,4.499540863177209,13.65600691443387,2.482269503546086,5.031446540880502,1.7958412098298737,6.198723792160443
2022-04-01,6.737247353224252,8.628519527702094,13.675213675213671,2.1015761821365997,5.903723887375123,2.751423149905108,7.789855072463769
2022-05-01,8.68725868725868,8.79419764279239,14.054514480408864,1.7543859649122862,4.937163375224407,2.8301886792452935,7.837837837837847
2022-06-01,9.826589595375722,8.868778280542976,15.126050420168058,1.6579406631762605,4.740608228980325,3.1073446327683607,8.168761220825838
2022-07-01,12.765957446808507,9.12375790424571,15.09900990099009,1.304347826086949,5.565529622980248,3.9622641509434064,8.797127468581678
2022-08-01,13.097514340344162,9.205776173285196,12.306438467807656,2.610966057441244,5.323868677905952,4.609595484477902,8.652988403211426
2022-09-01,14.559386973180066,9.369369369369384,10.883797054009815,3.397212543554007,5.207413945278039,5.079962370649116,8.807829181494654
2022-10-01,16.301239275500468,11.654804270462638,9.354838709677416,4.1048034934497935,5.9292035398230025,5.149812734082393,9.611992945326264
2022-11-01,16.525023607176582,11.722912966252231,7.527733755942934,4.71615720524019,5.336832895888022,5.4307116104868935,9.377738825591585
